3.102021115569872367e-01 8.909426083234921467e-01 1.842027916562782197e+00 1.973822474336383026e+00
5.466171134701970358e-01 1.061910295911841828e+00 2.012057633385115452e+00 1.905475080187422288e+00
8.171739236434419906e-01 1.287675596482025675e+00 2.244336096333284569e+00 1.679615206191238164e+00
9.584421437275706390e-01 1.695068267723085498e+00 2.361688150161852739e+00 1.263799669162147810e+00
1.122462088992521645e+00 1.900656180326004474e+00 2.211537329880029379e+00 1.291327942041120558e+00
1.331397841954796490e+00 2.144341364784215109e+00 1.947309635348232426e+00 1.179135823606878963e+00
1.734874102593283451e+00 2.257875234951463472e+00 1.573302648922391578e+00 1.006868258923732107e+00
1.942297168031235755e+00 2.157505541938657956e+00 1.577258146540355677e+00 6.588632498582092101e-01
2.186710647514233052e+00 1.903534052799747966e+00 1.429558843753441444e+00 3.576058746937001431e-01
2.295732954028060657e+00 1.501417118437541776e+00 1.183981537525951255e+00 2.842008039081644899e-01
2.193890623370101878e+00 1.514138376405187891e+00 7.922355152198743422e-01 3.012978501336938675e-01
1.938359564104566557e+00 1.381086971987960155e+00 5.374088210804714993e-01 5.408141120962819404e-01
1.534603726868951412e+00 1.170204283845597937e+00 5.244274924166641982e-01 6.403475273317057459e-01
1.545841702299937337e+00 7.920402791468433845e-01 4.820478264855026507e-01 7.666327236393319922e-01
1.412248324149584677e+00 5.048316576794037447e-01 7.348412014208322018e-01 6.242077508749092063e-01
1.201409107776240326e+00 4.482791757168837488e-01 8.579071150637912480e-01 5.931633880258162517e-01
8.227801253677462512e-01 4.359886248460877467e-01 9.175008974390250760e-01 4.811876988372761899e-01
5.359918693630536524e-01 6.742640997452286067e-01 7.486907467797520033e-01 6.254237128355688569e-01
4.758447211086435091e-01 7.887077627346851250e-01 7.417008449164922412e-01 4.934690302814901397e-01
4.690188493294129568e-01 8.850198623207554682e-01 6.078919580496715547e-01 6.467918856399752503e-01
6.825180816899124592e-01 7.307709976903374871e-01 6.078919580496715547e-01 5.021094852684534482e-01
7.986598361290443426e-01 7.109305645585961564e-01 8.576219600479406679e-01 6.556542843792623199e-01
9.048540047899265026e-01 6.128743951959461089e-01 6.992897369656866369e-01 7.535265827837894781e-01
7.526485594669707346e-01 7.275464803883229248e-01 8.368191370809788809e-01 7.813140144027143075e-01
7.154620524030038675e-01 5.784589368902670614e-01 7.448218336676443174e-01 7.010733264903040718e-01
5.822921472179191094e-01 7.262077521905060395e-01 1.033594141733986449e+00 2.650104098088228999e-01
5.822921472179191094e-01 5.688839093729384233e-01 1.092794740517483820e+00 2.101319114924099229e-01
8.096414702504068917e-01 7.691328067203393459e-01 7.290098987527248164e-01 2.843248009329212844e-01
6.636969210610933478e-01 9.254652086015824342e-01 2.819693295986501202e-01 6.259991675576728754e-02
7.538912763906422398e-01 8.675180192812902424e-01 6.205567744543535325e-01 3.550846547335118619e-01
6.590244568663289337e-01 6.984325070499843857e-01 2.934717867091879429e-01 3.550846547335118619e-01
9.066007760845028463e-01 3.486686923159899587e-01 3.996241003346748810e-01 7.228210369999843454e-01
1.041123038762429509e+00 2.478144882253652259e-01 4.960174035815606564e-01 7.935980348602811318e-01
7.581652761473161029e-01 3.039321019492959852e-01 6.839718735156081753e-01 7.184506169052948810e-01
1.781442259607022294e-01 1.881625271502108399e-01 3.629362518789229775e-01 7.279717637865104063e-01
5.737510732041853911e-01 4.853016462271367293e-01 4.797749070114860070e-01 7.390058486997679310e-01
2.918038620015128148e-01 4.115473913130151540e-01 6.896979566757186486e-01 8.133700629337314858e-01
3.228023655976781647e-01 4.485202033327354010e-01 7.039038221994574629e-01 8.723032954266521921e-01
3.872006559358865396e-01 4.608568942837052984e-01 6.430276122242700731e-01 9.723125775056293829e-01
6.478314881103723888e-01 5.803267323684895285e-01 7.077631658750380694e-01 1.008899177331782360e+00
3.786667900420443988e-01 6.329878993879028970e-01 8.395895011178161615e-01 6.496261044582920530e-01
3.684705508785082184e-01 6.054610279006400475e-01 9.406589863054620748e-01 6.754532622575276646e-01
5.983593637212195615e-01 6.729318904080880959e-01 1.000916605834174744e+00 4.175325014957978476e-01
6.406571740332317466e-01 7.808030611129886944e-01 9.224313799968997252e-01 3.593130775430354862e-01
5.749001740211014955e-01 8.972172550337720320e-01 5.375417905078799796e-01 4.808729956985787202e-01
6.250759811973298774e-01 9.545604931445139663e-01 2.010325929795613031e-01 2.684107557941242672e-01
7.553125204324128150e-01 7.843375229204790910e-01 2.434094485662991469e-01 2.962068596402006038e-01
8.627063977427441577e-01 5.937791160443642857e-01 3.309078071861030201e-01 4.132870253615459899e-01
9.265705740662902867e-01 1.897174220037185499e-01 4.184373561900873728e-01 6.023016616227725439e-01
8.927737779580143807e-01 1.661148835232607313e-01 3.709946383610333021e-01 6.149768726764264226e-01
5.635940195334296909e-01 3.277948858019631428e-01 4.466755643810986776e-01 4.097944246004412983e-01
1.894995868936049654e-01 2.908450085389476802e-01 5.014685508080936049e-01 2.263615255910441659e-01
1.974398824909459060e-01 3.150986145007834693e-01 4.992690792677936251e-01 2.896890160701400818e-01
2.710481695673676583e-01 4.082626459791485751e-01 3.680611135617211094e-01 2.600136463639657336e-01
3.894705236117026459e-01 5.190011004495105329e-01 2.222320605521781178e-01 1.675195224087396573e-01
3.913054571654224767e-01 5.082148221552754697e-01 1.290050863657412616e-01 4.301953706830825008e-01
4.855716676894922257e-01 3.266814557199285152e-01 1.854632327430857375e-01 9.035441797501732042e-01
5.312874351624600200e-01 1.532214105325485909e-01 3.401933085554281755e-01 1.320092193629152311e+00
5.036698444989828882e-01 1.496547374166569688e-01 3.608377787468246556e-01 1.742894891043843542e+00
3.621674378415417062e-01 1.398078602373706292e-01 9.864428373294111818e-01 2.207771409164193788e+00
2.299495004562271405e-01 1.398078602373706292e-01 1.279040843407561523e+00 2.207771409164193788e+00
1.336702997384497937e-01 3.407856633622962650e-01 1.279040843407561523e+00 2.185554909701783455e+00
1.587515481726759214e-01 7.566059624134245931e-01 1.800306929181401117e+00 2.185554909701783455e+00
3.528533662052525943e-01 1.192539000466811938e+00 1.800306929181401117e+00 2.268428006019897136e+00
3.976997331820890103e-01 1.649699482041245613e+00 1.730542753292654057e+00 2.040756429334898314e+00
1.006158246940650036e+00 2.097806548080852984e+00 1.675003278922117644e+00 1.779111763291227000e+00
1.305702304500832023e+00 2.277055808584396601e+00 1.786212574736424141e+00 1.098736977498654177e+00
1.760580519081369033e+00 2.240266401848947542e+00 1.423056252415669798e+00 1.164913923434573784e+00
2.230179705515271671e+00 1.963088160841452989e+00 1.098066003428581405e+00 1.121042646558350731e+00
2.302913810483576018e+00 2.076649788635435812e+00 5.226219718440009432e-01 1.342957381435405662e+00
2.285481572735879041e+00 1.961102919857331761e+00 8.813557968982217439e-01 1.453798198122835394e+00
2.041999905031461449e+00 1.621816385344625910e+00 1.010199933239095849e+00 1.472591895929368233e+00
2.150387416931442530e+00 1.015652957398252010e+00 9.934704500469432320e-01 1.581195237558303157e+00
1.963640818410508748e+00 8.687881833123185515e-01 1.118683546850497201e+00 1.680164746956881450e+00
1.631137943479491037e+00 9.679201391203994254e-01 1.148515824683981723e+00 1.611681339381294320e+00
9.884305822374416239e-01 1.200711919312630327e+00 1.243364482458634512e+00 1.392259797775262431e+00
9.663892649746003150e-01 1.295702299334686725e+00 1.385777679525391770e+00 9.155418765733236430e-01
1.045516076413701478e+00 1.356233819851751177e+00 1.272474570594703369e+00 4.952431943600468789e-01
1.240821757986264151e+00 1.455912642894563680e+00 9.660131903738055081e-01 3.255173086476936817e-01
1.345291559696711214e+00 1.564977716038790989e+00 4.466005628145128248e-01 1.318793410571011127e-01
1.386811582213609118e+00 1.563364531892200260e+00 1.922413044189172637e-01 5.813337028599824263e-01
1.487381588729729698e+00 1.363188590562126379e+00 4.687065901272969293e-01 7.741723175263738321e-01
1.597520686330527351e+00 9.023850142520009054e-01 4.805479634400323663e-01 7.263174208519165287e-01
1.553945671761705505e+00 4.878655021697835270e-01 6.674896690098638397e-01 4.890201713323886201e-01
1.321343974505927887e+00 1.472358003199610299e-01 9.550336081793401322e-01 3.047727360113051676e-01
8.326553888160437289e-01 3.062660836240048701e-01 1.039252734561689095e+00 3.488389219487715298e-01
3.924161787502150056e-01 6.971380807352784981e-01 7.843882670179331829e-01 5.068808209655515373e-01
1.657945930263481638e-01 7.679249414804687479e-01 4.562768160073236157e-01 3.222650174517803223e-01
2.031392313491680590e-01 7.016738082271201105e-01 2.109829770715109520e-01 5.043647721973638642e-01
5.998344857651609630e-01 4.159287009239431288e-01 4.329509208802643228e-01 3.686287744817667855e-01
7.499663692221278932e-01 2.684199702089924977e-01 2.325985511601901534e-01 2.992177827529209910e-01
7.348616879041535155e-01 3.294663076070914465e-01 3.652158287241109580e-01 2.545667096564956378e-01
4.869447507145312493e-01 4.032436076800387514e-01 3.652158287241109580e-01 2.315364806518104557e-01
3.006017680784499047e-01 4.387328329063291954e-01 3.020488546970848676e-01 1.372960175838028873e-01
3.006017680784499047e-01 5.137069751953593499e-01 2.168985520329927419e-01 3.046387714255517909e-01
4.651280717360941619e-01 3.049453091512148162e-01 9.365943827768223595e-02 2.698560249580240766e-01
3.571003119966606465e-01 3.450994721346704042e-01 3.177137715370985105e-01 5.049011202309380275e-01
2.519339046685433181e-01 1.560002383492573308e-01 3.604536172732298871e-01 3.963145119724801879e-01
4.797615469097555874e-01 1.843709944539183299e-01 4.973913678439561004e-01 8.334380095707801805e-01
5.463843689173002449e-01 1.696334355401064309e-01 4.726815443815930440e-01 8.852325900802671121e-01
6.630262059765990035e-01 3.560578007278451529e-01 4.092037856461166467e-01 1.408736056302784423e+00
7.450996459181434828e-01 4.646618040254169579e-01 6.988908493776853081e-01 1.511629550141263323e+00
5.826660876377528497e-01 4.214051617015321938e-01 2.043830084730106633e-01 1.670136735764857105e+00
6.498140802937921734e-01 5.712793679281140680e-01 8.186787266411823527e-01 1.922429076580367324e+00
4.221310612270380291e-01 3.522839963990552214e-01 7.779463860147530774e-01 2.494152954804475186e+00
4.002161908272538482e-01 5.462433755595270668e-01 1.072695300854884071e+00 2.767112602220188844e+00
3.986291965149710848e-01 8.828122210329938380e-01 1.366264880918111713e+00 2.689012266635035786e+00
5.059307114061880606e-01 1.080280418817705756e+00 1.909834968858032056e+00 2.195831617696286209e+00
7.353813718778190456e-01 1.178855124169788215e+00 2.182897841067108047e+00 1.889630166031828873e+00
8.702919656677018390e-01 1.476786343400749324e+00 2.170776474404854550e+00 1.530320541438942472e+00
9.293456975075418125e-01 2.095137729658410386e+00 1.691838908101338745e+00 1.499986358866787661e+00
9.271393517808890206e-01 2.369082018806935253e+00 1.448316099855209593e+00 1.581952548793487123e+00
1.408914658235372652e+00 2.290403146895307884e+00 1.072792134518591789e+00 1.696407585043489430e+00
1.996841503240755378e+00 1.833542426856673568e+00 1.088799422340774870e+00 1.823004296907535293e+00
2.153960664940655523e+00 1.526425870867087031e+00 1.180834750706536651e+00 1.787095408550130715e+00
2.175978391703530246e+00 1.300296325869436886e+00 1.325530482560626222e+00 1.768783836971438594e+00
2.029325585689681688e+00 9.348548564236456304e-01 1.409534234986531631e+00 1.794521079859102697e+00
1.633853284397277061e+00 9.694585033755693804e-01 1.548659172693213293e+00 1.742092676931488171e+00
1.278889405162206394e+00 1.091792494163602800e+00 1.521258504329131789e+00 1.752715346744186498e+00
1.054250581687427468e+00 1.185275211887481639e+00 1.564300262314300083e+00 1.547532446732765354e+00
9.826927972122440069e-01 1.354027980117083141e+00 1.522911745087546009e+00 1.270327255929782462e+00
1.137774020343757186e+00 1.321523044344653064e+00 1.557136221597794856e+00 9.721044307608672774e-01
1.295829125372830015e+00 1.383601928223224364e+00 1.295962555005612193e+00 9.544334653021014914e-01
1.372571901939011241e+00 1.345306503059924719e+00 1.093099651710506937e+00 8.072977615230266801e-01
1.400046863824059518e+00 1.387167049197209234e+00 8.201116604706542024e-01 7.849928815369349167e-01
1.423434277532229286e+00 1.149403285623363580e+00 7.803201233192512687e-01 9.130866078905665040e-01
1.400541615426163400e+00 9.935798540936192635e-01 6.126369068887681513e-01 1.028611223548784759e+00
1.422161728079708976e+00 6.608358621940644273e-01 7.392141737334313456e-01 8.545258963737193403e-01
1.259857457883488241e+00 6.294717304649364298e-01 8.330260759724743558e-01 5.495783040516251106e-01
9.370975262394779515e-01 5.294471299583809465e-01 9.011070948737158748e-01 6.090676281148968974e-01
7.141350782692416077e-01 6.302537967975554434e-01 6.433767153578984210e-01 9.219731354128759548e-01
7.211838434576468559e-01 6.664638284517404587e-01 4.612435768607402453e-01 9.165715411640478205e-01
5.838849378663507617e-01 7.900480107830354370e-01 5.998814486894444853e-01 8.402385131711803679e-01
5.488070264203716020e-01 6.311101634619217249e-01 9.582608049033571884e-01 6.273403472889270693e-01
7.934409550914038878e-01 5.689560019568526972e-01 1.051703871640358612e+00 6.311991246758875684e-01
8.327731072946713553e-01 7.153801796125403012e-01 9.349825402093755455e-01 6.520402257242453592e-01
7.344520714181391741e-01 1.084984461527642496e+00 6.828318518888466526e-01 7.606301062185175654e-01
4.337591689366359637e-01 1.128832066188715455e+00 7.256129497074840229e-01 1.043326415948214736e+00
7.616919355578678497e-01 9.786733038397255058e-01 7.300824657836550990e-01 1.272703062764168891e+00
1.047208133349483594e+00 7.768490864517659800e-01 7.890742804322209425e-01 1.380515408013953449e+00
1.068388161887187326e+00 8.098456339788692171e-01 1.072477472942579002e+00 1.448457358355775604e+00
1.021606434095408522e+00 7.827333883167486572e-01 1.320679777265501453e+00 1.532604360377130215e+00
7.713144130868280213e-01 8.666593108801624590e-01 1.428627577230192625e+00 1.711758633280499042e+00
7.626623501721051523e-01 1.162638713915051802e+00 1.485349852237607404e+00 1.791095622815891186e+00
7.955561949828239277e-01 1.396857309363665589e+00 1.560288771935254504e+00 1.896528932354532238e+00
8.785865279731839284e-01 1.489943662492687171e+00 1.728265149849055327e+00 1.676217032039109878e+00
1.138262064409058860e+00 1.536608881472466104e+00 1.814663548255444958e+00 1.450427374917265144e+00
1.368589166667211865e+00 1.613900554058784520e+00 1.920147491195594691e+00 1.165772850641579872e+00
1.478753102086570959e+00 1.780143997847713822e+00 1.716836328343004370e+00 1.028772757042600405e+00
1.537485461865637726e+00 1.864893447961246453e+00 1.488628821372982802e+00 9.868946987943369997e-01
1.609905475023149624e+00 1.955184143128397389e+00 1.183336162694131222e+00 6.435894470070014917e-01
1.776870118555357259e+00 1.752383411747380881e+00 1.069379187235157902e+00 5.067168115579221421e-01
1.849080107482501623e+00 1.491675116069820950e+00 1.021988888370933823e+00 1.185323830311768301e-01
1.952024312400306050e+00 1.211699347799446658e+00 6.999937908067708214e-01 2.075226428743392748e-01
1.722770875205750896e+00 1.108036880726892770e+00 5.614091731613587433e-01 1.509095029084150108e-01
1.504766514576334480e+00 1.030866836342935189e+00 1.371820629842005479e-01 3.764973136370590168e-01
1.213598193422048332e+00 7.278144880488672808e-01 1.659033560109829109e-01 5.192006762071318393e-01
1.078317412767604955e+00 5.204882794124304768e-01 1.787819795211587071e-01 6.787397035044795413e-01
1.048561259213732999e+00 6.518437854925322739e-02 4.146053040715131921e-01 7.683765828564204092e-01
6.906347493043385466e-01 2.050329098382328852e-01 5.160763674400712375e-01 7.993512566307097167e-01
5.588310517574699432e-01 2.487265997855717670e-01 6.569561001632435726e-01 6.812301553921320529e-01
1.518896022066419660e-01 3.820266778830868626e-01 7.483075311471053537e-01 5.477002797370479348e-01
2.303378138995305358e-01 4.569717682917772139e-01 7.756281483198570470e-01 5.784224556815881213e-01
1.652922787136611171e-01 6.252968830765214259e-01 6.412230676449471867e-01 5.776296149472472941e-01
3.739297916257485199e-01 7.161701935087577686e-01 5.401705261373612732e-01 5.454512705059046951e-01
4.900773996339553573e-01 7.490517807287322416e-01 5.697977975421861796e-01 5.092606016213037101e-01
5.813745800656170415e-01 6.416424014996048308e-01 5.192748343479929307e-01 7.906999050937407736e-01
6.744142619260761196e-01 5.728020196285065202e-01 5.286621871421224306e-01 9.052462710366462328e-01
7.057508363158357945e-01 5.170445714231918233e-01 4.856662387839067452e-01 8.863564833114093711e-01
6.326597544062596556e-01 4.881781047341134938e-01 7.179193254292933757e-01 8.382023136414207265e-01
4.242256331487181953e-01 5.454777176155753970e-01 8.308087745606070884e-01 7.414350380123370110e-01
5.410887064546240355e-01 4.535786429447755119e-01 8.198697590850791972e-01 7.568088498983076562e-01
5.225572856660916088e-01 7.117122373474297214e-01 7.730801242068708889e-01 6.073554323791433562e-01
4.124845705737325563e-01 8.084219338712881342e-01 7.039217716864926144e-01 7.090559742889745998e-01
4.254790060039722599e-01 7.873797968234894640e-01 7.157990496882403741e-01 7.628981987022843692e-01
6.219306319480575329e-01 7.858840556353418050e-01 5.512384493869211255e-01 7.840099063225707265e-01
7.526730150036122780e-01 6.722932900421383362e-01 6.547778952968321686e-01 5.770486657233244721e-01
7.348498165179356834e-01 7.163624807427239061e-01 7.488349142475435594e-01 2.558560020293970116e-01
6.575386708591142160e-01 5.683818305229231260e-01 7.488349142475435594e-01 8.627862846365429161e-02
6.216752108828789147e-01 6.887916401463367588e-01 4.020147276957581894e-01 2.076919973114411400e-01
6.376558143204273943e-01 7.264325325975194980e-01 2.725815302794831751e-01 2.367823748764250058e-01
5.124877406145361691e-01 7.486698636877444635e-01 4.062795538792736694e-01 2.533783362590039112e-01
5.933621172427787638e-01 5.522168473947223211e-01 3.902687630659953943e-01 1.790728292090487395e-01
7.173093386989829456e-01 2.490810917601974928e-01 4.092433093542682809e-01 1.790728292090487395e-01
7.047245106901001144e-01 1.171439494230685913e-01 6.449282901541970592e-01 6.347907647434158918e-01
4.762086050347918986e-01 2.091705945782215414e-01 4.571572016073614519e-01 4.973389185046890315e-01
1.691326137270091068e-01 2.660069064296533559e-01 1.891017856541250541e-01 8.172736007268348590e-01
9.381188409977887777e-02 2.782048252752581385e-01 4.756778425278901379e-01 8.486394591596705395e-01
2.711138462904045809e-01 1.451112192027613768e-01 5.861102207725742419e-01 8.256820640205838613e-01
2.459917386643305781e-01 2.414763113406042383e-01 8.210640290568466115e-01 9.989011932837685848e-01
2.874159582258046242e-01 5.088997890226147902e-01 7.831389416952150295e-01 1.009393243227675097e+00
2.668836163179758025e-01 6.054710684485696826e-01 8.969074100453190423e-01 1.310718669461621522e+00
1.719310440948315644e-01 6.671043785247652291e-01 9.913547542128660073e-01 1.665313333623881675e+00
5.732039483776241173e-01 8.028697681582420698e-01 9.495602146232717811e-01 1.691458608143821651e+00
5.877425561525709830e-01 8.421503188673010731e-01 1.281310631923246790e+00 1.691177280399811744e+00
7.272404939404033541e-01 8.703876783709217912e-01 1.640185040189521937e+00 1.572650981828480621e+00
8.266558419398969404e-01 9.859648744327090819e-01 1.718099050630498281e+00 1.802495512604468608e+00
8.216721520055468853e-01 1.316650245778414163e+00 1.701989563864531041e+00 2.030183287864736563e+00
9.018942033021237759e-01 1.649528871246797479e+00 1.566222600593564218e+00 2.296668671683632201e+00
9.798319066457007454e-01 1.689944114451248813e+00 1.783275899185926994e+00 2.381251032394203104e+00
